,Unnamed: 0,age,policy_state,policy_csl,policy_deductable,policy_annual_premium,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital_gains,capital_loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported,insured_zip_class,policy_duration_days
488,488,0.6666666666666666,IL,100/300,0.0,1.1325515050969484,MALE,College,prof-specialty,exercise,own-child,0.0,1.0,Single Vehicle Collision,Side Collision,Total Loss,Other,SC,Northbend,6751 5th Hwy,0.34782608695652173,0.0,NO,0.0,1.0,YES,0.5575757575757576,0.8090062111801242,0.5257265064788024,Mercedes,ML350,0.9000000000000057,0,0.21052631578947345,0.19005657093124456
489,489,-0.75,OH,250/500,0.0,0.19645473109348283,MALE,JD,transport-moving,cross-fit,not-in-family,0.0,1.0,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,NY,Columbus,2289 Weaver Ridge,0.2608695652173913,0.6666666666666667,NO,0.0,0.6666666666666666,Unknown,0.5407925407925408,0.7531055900621118,0.6558057617310353,Dodge,Neon,0.5,1,0.9473684210526314,0.49194952132288944
490,490,-0.4166666666666667,OH,500/1000,1.0,1.2096273655434582,MALE,High School,armed-forces,movies,unmarried,0.44776119402985076,0.7263726372637264,Vehicle Theft,No Collision,Minor Damage,,WV,Arlington,8306 1st Drive,0.13043478260869565,0.0,YES,0.5,0.3333333333333333,NO,0.011655011655011656,-1.0093167701863355,0.021134733928796078,Toyota,Corolla,0.5,0,0.21052631578947345,0.279917319408181
491,491,0.08333333333333333,IL,100/300,0.3333333333333333,0.2891834244430058,FEMALE,High School,machine-op-inspct,reading,unmarried,0.6388059701492538,1.0,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,VA,Northbend,2603 Andromedia Hwy,0.6086956521739131,0.6666666666666667,YES,0.5,1.0,Unknown,0.21025641025641026,0.35248447204968947,0.5097496540445339,Jeep,Grand Cherokee,0.6000000000000085,0,0.10526315789473673,0.7315056570931244
492,492,0.9166666666666666,OH,250/500,0.0,-1.612348941256483,MALE,MD,machine-op-inspct,camping,wife,0.0,0.35463546354635467,Multi-vehicle Collision,Side Collision,Major Damage,Other,NY,Northbrook,6479 Francis Ave,0.6956521739130435,0.6666666666666667,NO,0.0,0.6666666666666666,NO,0.5398601398601398,0.75,0.5818341929802491,Saab,95,0.6000000000000085,0,0.052631578947368585,0.6713446475195822
493,493,0.4166666666666667,IN,100/300,1.0,0.30848312155640634,FEMALE,Masters,adm-clerical,reading,not-in-family,0.0,1.0,Single Vehicle Collision,Rear Collision,Minor Damage,Police,NY,Northbend,6428 Andromedia Lane,0.5217391304347826,0.0,Unknown,0.5,0.6666666666666666,NO,0.4801864801864802,0.5512422360248447,0.5822115989432634,Chevrolet,Malibu,1.0,0,0.1578947368421053,0.19397302001740643
494,494,0.75,OH,250/500,1.0,0.9409477180433173,FEMALE,Associate,armed-forces,board-games,own-child,0.0,0.4941494149414941,Multi-vehicle Collision,Rear Collision,Major Damage,Other,OH,Northbrook,9081 Cherokee Hwy,0.043478260869565216,0.6666666666666667,NO,1.0,1.0,Unknown,0.5976689976689976,-0.052795031055900624,0.5635929047678954,Dodge,RAM,0.9500000000000028,1,0.9473684210526314,0.2791557876414273
495,495,0.6666666666666666,IN,100/300,0.3333333333333333,-1.5810842514528216,MALE,PhD,prof-specialty,camping,unmarried,0.0,0.5553555355535553,Single Vehicle Collision,Rear Collision,Minor Damage,Other,SC,Springfield,1532 Washington St,0.8260869565217391,0.0,Unknown,0.0,1.0,Unknown,0.6237762237762238,1.029503105590062,0.6724116241036608,Chevrolet,Tahoe,0.9000000000000057,0,0.1578947368421053,0.5735422106179286
496,496,0.5,IL,500/1000,1.0,0.36121923659875477,MALE,Associate,machine-op-inspct,hiking,husband,0.0,0.648064806480648,Vehicle Theft,No Collision,Trivial Damage,Police,NY,Northbend,4625 MLK Drive,0.30434782608695654,0.0,Unknown,0.5,0.6666666666666666,NO,0.024242424242424242,-1.0481366459627328,0.05145301295760474,Accura,MDX,0.20000000000000284,0,0.052631578947368585,0.2726283724978242
497,497,-0.5,OH,500/1000,0.3333333333333333,0.4943092922767262,MALE,College,tech-support,base-jumping,wife,0.6109452736318408,0.6300630063006301,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,NY,Springfield,1529 Elm Ridge,0.2608695652173913,1.0,Unknown,0.5,0.3333333333333333,NO,0.30862470862470864,-0.020186335403726708,0.3322430494401812,Accura,MDX,0.3500000000000085,0,0.052631578947368585,0.15763707571801566
498,498,1.6666666666666667,IL,250/500,0.0,-0.0759127566194091,MALE,MD,exec-managerial,exercise,not-in-family,0.0,0.5778577857785778,Single Vehicle Collision,Front Collision,Major Damage,Police,NY,Arlington,2086 Francis Drive,0.4782608695652174,0.0,Unknown,0.0,0.0,Unknown,0.26946386946386947,-0.15062111801242237,0.6535413259529501,Mercedes,ML350,0.10000000000000853,1,0.1578947368421053,0.11031331592689295
499,499,0.9166666666666666,IN,100/300,0.3333333333333333,1.1041141594563963,FEMALE,PhD,craft-repair,camping,own-child,0.0,1.0,Single Vehicle Collision,Side Collision,Minor Damage,Other,NC,Northbend,9066 Best Ridge,0.08695652173913043,0.0,YES,0.5,0.3333333333333333,YES,0.6219114219114219,-0.012422360248447204,0.6703987923009184,Saab,95,0.9000000000000057,0,0.1578947368421053,0.5315491731940818
500,500,-0.75,OH,500/1000,0.0,-1.6465229272279815,FEMALE,JD,craft-repair,paintball,other-relative,0.5194029850746269,1.0,Single Vehicle Collision,Side Collision,Minor Damage,Police,SC,Northbrook,7178 Best Drive,0.6521739130434783,0.0,Unknown,1.0,1.0,YES,0.3678321678321678,2.627329192546584,0.6939237639954712,Honda,CRV,0.4000000000000057,0,0.9473684210526314,0.34421235857267185
501,501,0.08333333333333333,IN,250/500,0.3333333333333333,-1.9899837790422539,MALE,Masters,tech-support,sleeping,husband,0.0,0.5166516651665166,Single Vehicle Collision,Side Collision,Major Damage,Police,WV,Columbus,9821 Francis Ave,0.0,0.0,NO,0.0,0.6666666666666666,Unknown,0.4643356643356643,-0.2748447204968944,0.4376651151088188,Mercedes,ML350,1.0,0,0.0,0.918189730200174
502,502,0.0,IL,100/300,1.0,-0.5067344454735323,FEMALE,Associate,armed-forces,exercise,husband,0.0,0.6624662466246625,Single Vehicle Collision,Side Collision,Major Damage,Other,WV,Hillsdale,7061 Cherokee Drive,0.5217391304347826,0.0,YES,0.5,0.3333333333333333,NO,0.3282051282051282,1.1381987577639752,0.7076361806516543,Nissan,Ultima,0.5,0,0.9473684210526314,0.2417319408181027
503,503,0.8333333333333334,IL,500/1000,0.0,-0.34024894786897686,FEMALE,PhD,handlers-cleaners,board-games,own-child,0.0,0.6156615661566156,Single Vehicle Collision,Front Collision,Total Loss,Other,SC,Springfield,1325 1st Lane,0.043478260869565216,0.0,Unknown,0.5,0.0,Unknown,0.4,-1.0481366459627328,0.4308718077745629,Accura,TL,0.20000000000000284,0,0.1578947368421053,0.7716492602262838
504,504,-1.0,OH,100/300,1.0,-0.27915372834439056,FEMALE,JD,farming-fishing,skydiving,wife,0.0,0.5157515751575157,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,VA,Hillsdale,3769 Sky St,0.6956521739130435,0.3333333333333333,YES,0.5,0.0,NO,0.5575757575757576,-0.11956521739130435,0.4504969178513021,Ford,F150,1.0,1,0.21052631578947345,0.1429503916449086
505,505,0.6666666666666666,IL,100/300,0.3333333333333333,-1.555146441956468,MALE,MD,sales,reading,other-relative,0.0,1.0,Single Vehicle Collision,Rear Collision,Minor Damage,Police,WV,Hillsdale,8489 Pine Hwy,0.08695652173913043,0.0,NO,1.0,0.3333333333333333,NO,0.593939393939394,-0.059006211180124224,0.47993458296641095,Jeep,Grand Cherokee,0.15000000000000568,0,0.10526315789473673,0.08137510879025239
506,506,-1.1666666666666667,IL,500/1000,0.3333333333333333,-0.46080034682359194,FEMALE,PhD,tech-support,paintball,other-relative,0.5114427860696518,1.0,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NY,Riverwood,6329 Apache Ave,0.5652173913043478,0.6666666666666667,NO,1.0,0.3333333333333333,Unknown,0.27645687645687644,-0.12732919254658384,0.5213234369103031,Nissan,Ultima,0.8000000000000114,0,0.1578947368421053,0.8053742384682333
507,507,-0.75,IL,100/300,1.0,0.6255144518459578,MALE,High School,prof-specialty,yachting,husband,0.7383084577114428,0.38703870387038697,Single Vehicle Collision,Front Collision,Minor Damage,Police,NY,Northbrook,9293 Pine Lane,0.0,0.0,NO,1.0,0.6666666666666666,YES,0.4512820512820513,1.2065217391304348,0.4862246823499812,Accura,MDX,0.5,0,0.9473684210526314,0.018820713664055702
508,508,-1.1666666666666667,IN,500/1000,0.3333333333333333,-0.761236396155761,FEMALE,High School,machine-op-inspct,board-games,unmarried,0.0,1.0,Multi-vehicle Collision,Front Collision,Total Loss,Fire,NY,Arlington,9224 Sky Drive,0.0,0.6666666666666667,Unknown,0.0,0.3333333333333333,NO,0.28717948717948716,0.8649068322981367,0.5415775569253994,Honda,CRV,0.4000000000000057,0,0.1578947368421053,0.3652088772845953
509,509,-0.6666666666666666,IL,500/1000,1.0,-1.3943156326781314,MALE,College,sales,golf,unmarried,0.5502487562189055,0.4743474347434743,Multi-vehicle Collision,Rear Collision,Total Loss,Police,NY,Northbend,8862 Maple Ridge,0.6956521739130435,0.6666666666666667,YES,1.0,0.0,NO,0.2881118881118881,0.8711180124223602,0.698830041514656,Mercedes,E400,0.3500000000000085,0,0.0,0.6508920800696257
510,510,0.0,OH,250/500,0.0,-0.26595945558321227,MALE,High School,priv-house-serv,reading,husband,0.38407960199004976,0.5238523852385238,Single Vehicle Collision,Rear Collision,Total Loss,Police,WV,Arlington,3492 Flute Lane,0.34782608695652173,0.0,NO,1.0,0.0,Unknown,0.4149184149184149,0.3338509316770186,0.7828657692791546,Audi,A3,1.0,0,0.052631578947368585,0.2011531766753699
511,511,0.8333333333333334,OH,500/1000,0.3333333333333333,0.8943170273531911,FEMALE,JD,sales,paintball,husband,0.0,0.5841584158415841,Parked Car,No Collision,Trivial Damage,Police,NY,Hillsdale,6484 Tree Drive,0.3913043478260869,0.0,Unknown,1.0,1.0,NO,0.03822843822843823,-0.9208074534161491,0.061013964020631535,Volkswagen,Jetta,0.4000000000000057,0,0.052631578947368585,0.4837902523933855
512,512,-0.3333333333333333,IL,250/500,0.3333333333333333,-0.2579691351222501,MALE,JD,other-service,hiking,not-in-family,0.0,1.0,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,WV,Northbend,4554 Sky Ave,0.4782608695652174,0.0,Unknown,1.0,0.3333333333333333,YES,0.5482517482517483,-0.13509316770186336,0.516920367341804,Nissan,Pathfinder,0.10000000000000853,0,0.1578947368421053,0.4261314186248912
513,513,0.0,IL,250/500,0.3333333333333333,0.7421731305760023,FEMALE,College,transport-moving,chess,not-in-family,0.0,1.0,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,PA,Northbrook,5201 Texas Hwy,0.2608695652173913,0.6666666666666667,Unknown,0.0,0.6666666666666666,NO,0.5566433566433566,-0.12111801242236025,0.4497421059252737,Dodge,RAM,0.9000000000000057,1,0.0,0.8124456048738034
514,514,1.8333333333333333,IL,100/300,1.0,0.19842157920695044,FEMALE,College,other-service,cross-fit,husband,0.0,1.0,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,NY,Arlington,3982 Weaver Lane,0.7826086956521738,0.0,NO,0.0,0.0,NO,0.23543123543123542,0.5201863354037267,0.5708894200528368,Honda,Civic,0.30000000000001137,0,0.21052631578947345,0.6978894691035683
515,515,0.8333333333333334,OH,250/500,0.3333333333333333,-0.3589749809492823,FEMALE,JD,tech-support,movies,other-relative,0.0,0.6183618361836183,Single Vehicle Collision,Side Collision,Total Loss,Other,NY,Northbrook,3660 Andromedia Hwy,0.4782608695652174,0.0,Unknown,0.0,1.0,YES,0.30303030303030304,-0.5434782608695652,0.32620455403195375,Mercedes,E400,0.30000000000001137,0,0.052631578947368585,0.9557223672758921
516,516,-0.9166666666666666,IN,100/300,0.3333333333333333,-0.37466878985465857,FEMALE,College,adm-clerical,exercise,wife,0.42786069651741293,0.6174617461746175,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,WV,Arlington,7135 Flute Lane,0.7391304347826086,0.0,Unknown,0.5,0.6666666666666666,YES,0.16643356643356644,0.06055900621118013,0.40332117247452515,Chevrolet,Silverado,0.45000000000000284,0,0.21052631578947345,0.5306788511749347
517,517,0.08333333333333333,IL,250/500,0.3333333333333333,-0.09705637383918568,MALE,High School,armed-forces,hiking,own-child,0.87363184079602,0.5391539153915391,Multi-vehicle Collision,Front Collision,Major Damage,Fire,SC,Springfield,4414 Solo Drive,0.9130434782608695,0.6666666666666667,Unknown,0.5,0.0,NO,0.6834498834498834,1.2282608695652173,0.7368222417914203,Jeep,Wrangler,0.20000000000000284,1,0.10526315789473673,0.12467362924281984
518,518,0.25,IL,250/500,1.0,2.230544464440212,MALE,JD,protective-serv,camping,other-relative,0.0,0.2925292529252925,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,SC,Hillsdale,2920 5th Ave,0.0,0.6666666666666667,NO,0.5,0.0,NO,0.22284382284382284,-0.3059006211180124,0.48018618694175375,Jeep,Grand Cherokee,0.7000000000000028,0,0.052631578947368585,0.5397084421235857
519,519,0.4166666666666667,IL,500/1000,0.0,-0.2843576806446067,FEMALE,Associate,tech-support,exercise,unmarried,0.4606965174129353,0.7029702970297029,Vehicle Theft,No Collision,Trivial Damage,Police,NY,Northbrook,2986 MLK Drive,0.3913043478260869,0.0,NO,0.0,0.3333333333333333,Unknown,0.029836829836829837,-0.9487577639751553,0.0313246949301799,Chevrolet,Tahoe,0.9500000000000028,0,0.9473684210526314,0.9355961705831157
520,520,0.4166666666666667,IN,100/300,0.3333333333333333,1.2413018153707587,MALE,JD,transport-moving,hiking,own-child,0.0,0.5355535553555355,Single Vehicle Collision,Front Collision,Total Loss,Fire,NY,Riverwood,1580 Maple Lane,0.043478260869565216,0.0,NO,0.0,0.6666666666666666,Unknown,0.6526806526806527,0.03881987577639751,0.7036105170461694,Accura,RSX,0.45000000000000284,0,0.052631578947368585,0.10422106179286336
521,521,-1.0,IL,250/500,1.0,-0.48919671646178003,FEMALE,PhD,farming-fishing,skydiving,not-in-family,0.31343283582089554,1.0,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,WV,Springfield,3706 Texas Hwy,0.9565217391304348,0.0,YES,0.5,1.0,Unknown,0.7468531468531469,1.43944099378882,0.7044911309598691,Audi,A5,0.4000000000000057,0,0.1578947368421053,0.021975630983463883
522,522,0.3333333333333333,IN,100/300,0.3333333333333333,0.10372603774396078,MALE,College,farming-fishing,hiking,other-relative,0.33333333333333337,0.5544554455445545,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,SC,Northbend,9109 Britain Drive,0.8695652173913043,1.0,NO,0.0,0.6666666666666666,YES,0.20233100233100232,-0.37422360248447206,0.490501949930809,Honda,Civic,0.5,0,0.9473684210526314,0.8174499564838991
523,523,-0.6666666666666666,OH,100/300,0.3333333333333333,-1.8851261889930147,FEMALE,MD,craft-repair,video-games,own-child,0.7203980099502488,0.30693069306930687,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,SC,Northbend,2290 4th Ave,0.3913043478260869,0.6666666666666667,YES,1.0,0.3333333333333333,YES,0.24988344988344988,0.6164596273291926,0.5385583092212857,Ford,F150,0.45000000000000284,0,0.9473684210526314,0.5266536118363795
524,524,0.6666666666666666,OH,250/500,0.0,0.05578411497818888,FEMALE,Associate,tech-support,skydiving,own-child,0.0,0.5877587758775877,Parked Car,No Collision,Minor Damage,Police,NC,Northbrook,4232 Britain Ridge,0.21739130434782608,0.0,NO,0.5,0.6666666666666666,Unknown,0.022377622377622378,-1.0108695652173914,0.017234872310982516,Toyota,Corolla,0.45000000000000284,0,0.10526315789473673,0.9884682332463012
525,525,-1.0,IL,100/300,0.3333333333333333,0.5192636777163464,FEMALE,JD,prof-specialty,exercise,own-child,0.4646766169154229,1.0,Vehicle Theft,No Collision,Trivial Damage,Police,SC,Riverwood,6677 Andromedia Drive,0.5217391304347826,0.0,YES,0.5,0.3333333333333333,Unknown,0.02470862470862471,-0.8835403726708074,0.06579443955214492,Jeep,Grand Cherokee,0.10000000000000853,0,0.9473684210526314,0.3567232375979112
526,526,0.5833333333333334,IL,100/300,1.0,0.1406863918762052,FEMALE,High School,prof-specialty,kayaking,husband,0.5800995024875623,1.0,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,VA,Springfield,5868 Sky Hwy,0.2608695652173913,0.6666666666666667,NO,1.0,0.0,YES,0.33426573426573425,1.1785714285714286,0.7207195873694805,Suburu,Legacy,0.9000000000000057,0,0.0,0.047432550043516104
527,527,0.75,IN,100/300,0.3333333333333333,-0.16278188163089305,FEMALE,Masters,sales,basketball,other-relative,0.5482587064676617,1.0,Vehicle Theft,No Collision,Trivial Damage,Police,SC,Columbus,3053 Lincoln Drive,0.34782608695652173,0.0,NO,0.5,0.3333333333333333,NO,0.013986013986013986,-1.0015527950310559,0.02553780349729526,Ford,F150,0.9000000000000057,0,0.9473684210526314,0.9267841601392516
528,528,1.3333333333333333,IL,100/300,0.0,-0.021496625480140138,FEMALE,Associate,machine-op-inspct,kayaking,not-in-family,0.4119402985074627,1.0,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,WV,Riverwood,7041 Tree Ridge,0.6086956521739131,0.0,Unknown,0.0,0.3333333333333333,NO,0.2951048951048951,-0.06521739130434782,0.7954459680462952,Jeep,Grand Cherokee,0.75,0,0.052631578947368585,0.5241514360313316
529,529,-0.3333333333333333,IN,250/500,1.0,1.3522238537698568,FEMALE,High School,sales,video-games,other-relative,0.33333333333333337,0.46984698469846986,Single Vehicle Collision,Front Collision,Major Damage,Police,WV,Northbrook,7223 Embaracadero St,0.43478260869565216,0.0,YES,0.5,1.0,Unknown,0.3202797202797203,1.0854037267080745,0.6905271103283432,BMW,X5,0.75,1,0.8947368421052633,0.391100957354221
530,530,0.8333333333333334,IL,500/1000,1.0,1.1051385595154941,FEMALE,Masters,sales,exercise,unmarried,0.0,1.0,Single Vehicle Collision,Front Collision,Minor Damage,Police,SC,Columbus,8081 Flute Ridge,0.5217391304347826,0.0,Unknown,1.0,1.0,YES,0.7011655011655011,1.2872670807453417,0.7559441439174739,Chevrolet,Malibu,0.0,0,0.1578947368421053,0.4686684073107049
531,531,1.25,IN,100/300,0.3333333333333333,-0.9341141501290867,FEMALE,College,prof-specialty,dancing,not-in-family,0.0,1.0,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,SC,Springfield,8618 Texas Lane,0.5217391304347826,0.0,Unknown,0.0,0.0,NO,0.6862470862470862,0.09472049689440994,0.7398414894955341,Accura,MDX,0.25,0,0.8947368421052633,0.36771105308964314
532,532,0.0,IL,100/300,0.3333333333333333,1.2273699745670306,MALE,PhD,craft-repair,skydiving,own-child,0.2318407960199005,1.0,Multi-vehicle Collision,Front Collision,Total Loss,Other,VA,Riverwood,3508 Washington St,0.5217391304347826,0.6666666666666667,NO,0.5,1.0,YES,0.3072261072261072,0.9984472049689441,0.7452509749654045,Mercedes,C300,0.8500000000000085,0,0.10526315789473673,0.40143603133159267
533,533,0.9166666666666666,IN,500/1000,1.0,1.288137386072705,MALE,JD,adm-clerical,paintball,not-in-family,0.9830845771144279,0.41224122412241226,Vehicle Theft,No Collision,Minor Damage,,SC,Columbus,2193 4th Ridge,0.5652173913043478,0.0,NO,0.0,1.0,NO,0.057808857808857805,-0.9518633540372671,0.061517171971317154,Mercedes,ML350,0.7000000000000028,0,0.052631578947368585,0.8336597040905135
534,534,0.3333333333333333,OH,100/300,1.0,-0.35188613254032625,FEMALE,PhD,armed-forces,sleeping,wife,0.6467661691542289,0.5571557155715572,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,WV,Northbend,8897 Sky St,0.7391304347826086,0.6666666666666667,NO,0.5,0.6666666666666666,YES,0.2652680652680653,0.718944099378882,0.5717700339665367,Nissan,Pathfinder,0.5500000000000114,0,0.1578947368421053,0.7559834638816362
535,535,-1.25,OH,250/500,0.3333333333333333,-0.6410947572247847,FEMALE,College,sales,dancing,wife,0.0,0.3528352835283528,Single Vehicle Collision,Side Collision,Major Damage,Other,NY,Arlington,9611 Pine Ridge,0.6086956521739131,0.0,NO,0.5,0.0,YES,0.30536130536130535,-0.031055900621118012,0.4935211976349227,Accura,MDX,0.5,1,0.21052631578947345,0.6019364664926022
536,536,0.6666666666666666,IL,250/500,1.0,0.8851793788260397,MALE,MD,tech-support,basketball,husband,0.0,0.18451845184518445,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,WV,Arlington,7825 1st Ridge,0.13043478260869565,0.6666666666666667,Unknown,0.5,1.0,YES,0.26946386946386947,0.7468944099378882,0.5808277770788779,Volkswagen,Jetta,0.45000000000000284,0,0.9473684210526314,0.4189512619669277
537,537,1.4166666666666667,IL,250/500,0.0,0.07873067630197668,FEMALE,Associate,priv-house-serv,reading,other-relative,0.0,0.4941494149414941,Multi-vehicle Collision,Side Collision,Minor Damage,Police,NY,Riverwood,3039 Oak Hwy,0.7826086956521738,0.6666666666666667,YES,1.0,0.3333333333333333,NO,0.2862470862470862,-0.09472049689440994,0.6170587495282426,Nissan,Ultima,0.0,0,0.8947368421052633,0.08996953872932985
538,538,2.0833333333333335,IL,250/500,0.3333333333333333,0.14707864824497455,MALE,High School,adm-clerical,paintball,own-child,0.47363184079601994,1.0,Parked Car,No Collision,Minor Damage,,VA,Northbend,8204 Pine Lane,0.21739130434782608,0.0,YES,0.5,1.0,NO,0.04382284382284382,-0.9751552795031055,0.04050824003019248,Dodge,Neon,0.6000000000000085,1,0.21052631578947345,0.2266100957354221
539,539,0.5,IN,250/500,1.0,-1.0122553866370585,FEMALE,College,prof-specialty,hiking,other-relative,0.45174129353233833,0.6453645364536453,Single Vehicle Collision,Front Collision,Total Loss,Fire,SC,Riverwood,9787 Andromedia Ave,0.8260869565217391,0.0,NO,0.0,0.6666666666666666,YES,0.6284382284382284,1.045031055900621,0.5926531639199899,BMW,X5,1.0,0,0.052631578947368585,0.584094865100087
540,540,-0.6666666666666666,OH,500/1000,0.0,-0.6692862468511535,FEMALE,PhD,other-service,reading,wife,0.2756218905472637,0.34833483348334826,Single Vehicle Collision,Front Collision,Major Damage,Other,VA,Hillsdale,9633 Rock Hwy,0.0,0.0,Unknown,1.0,0.6666666666666666,NO,0.3230769230769231,1.1040372670807452,0.7837463831928545,Volkswagen,Jetta,0.8000000000000114,0,0.1578947368421053,0.5183855526544822
541,541,0.25,OH,250/500,0.3333333333333333,0.2828731200789642,FEMALE,JD,farming-fishing,paintball,other-relative,0.5114427860696518,0.9432943294329433,Parked Car,No Collision,Trivial Damage,Police,NC,Arlington,6303 1st Drive,0.9565217391304348,0.0,Unknown,0.0,0.6666666666666666,YES,0.0773892773892774,-0.9192546583850931,0.10353503585356649,Mercedes,E400,0.9000000000000057,0,0.21052631578947345,0.05265448215839861
542,542,-0.5833333333333334,IL,100/300,1.0,-0.9802531287908469,FEMALE,MD,prof-specialty,paintball,husband,0.0,1.0,Multi-vehicle Collision,Rear Collision,Major Damage,Police,NC,Arlington,2014 Rock Ave,0.9130434782608695,0.6666666666666667,YES,0.5,1.0,NO,0.40745920745920744,0.3090062111801242,0.38394766637312877,Saab,92x,0.9500000000000028,0,0.0,0.28405134899912965
543,543,-1.0833333333333333,OH,100/300,0.3333333333333333,-0.1443836565694986,FEMALE,Masters,protective-serv,golf,not-in-family,0.49054726368159207,1.0,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,SC,Northbrook,8983 Tree St,0.17391304347826086,0.6666666666666667,YES,0.0,0.0,YES,0.26433566433566436,0.7127329192546584,0.42709774814442075,Suburu,Impreza,0.05000000000001137,0,0.9473684210526314,0.4747606614447345
544,544,0.16666666666666666,IN,100/300,0.0,2.7513904304878394,MALE,MD,prof-specialty,yachting,husband,0.0,1.0,Single Vehicle Collision,Front Collision,Minor Damage,Fire,VA,Arlington,6260 5th Lane,0.43478260869565216,0.0,YES,0.0,0.3333333333333333,Unknown,0.0,-0.2080745341614907,0.4755315133979117,Honda,Civic,0.05000000000001137,1,0.8947368421052633,0.8216927763272411
545,545,-0.75,IN,250/500,0.3333333333333333,-1.1396907539888106,FEMALE,Associate,sales,paintball,own-child,0.6537313432835821,1.0,Single Vehicle Collision,Front Collision,Major Damage,Fire,SC,Hillsdale,2725 Britain Ridge,0.21739130434782608,0.0,Unknown,0.5,1.0,NO,0.7123543123543123,0.13819875776397517,0.6719084161529753,Suburu,Forrestor,0.4000000000000057,0,0.21052631578947345,0.06516536118363794
546,546,0.4166666666666667,IN,100/300,1.0,-0.14450658457659019,MALE,MD,prof-specialty,board-games,wife,0.4786069651741294,1.0,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,VA,Hillsdale,3089 Oak Ridge,0.5652173913043478,0.0,Unknown,0.0,0.6666666666666666,Unknown,0.6396270396270396,1.0822981366459627,0.603220530884388,Audi,A5,0.3500000000000085,0,0.21052631578947345,0.4997824194952132
547,547,1.0,OH,100/300,1.0,-0.003221328425838202,MALE,MD,armed-forces,polo,unmarried,0.0,1.0,Multi-vehicle Collision,Side Collision,Major Damage,Other,OH,Northbrook,6206 3rd Ridge,0.7826086956521738,0.6666666666666667,YES,1.0,0.3333333333333333,YES,0.6433566433566433,0.023291925465838508,0.6067429865391873,Ford,F150,0.0,1,0.8947368421052633,0.4230852915578764
548,548,0.0,IN,250/500,0.0,-1.0526167489655074,MALE,JD,tech-support,golf,other-relative,0.0,1.0,Vehicle Theft,No Collision,Minor Damage,Police,VA,Springfield,7240 5th Ridge,0.2608695652173913,0.0,Unknown,0.5,0.6666666666666666,NO,0.06713286713286713,-0.9363354037267081,0.08063907409737074,Accura,TL,0.6500000000000057,0,0.9473684210526314,0.6406657963446475
549,549,-0.75,OH,250/500,0.0,0.5100850531868312,MALE,PhD,armed-forces,dancing,own-child,0.2985074626865672,0.5229522952295229,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,SC,Arlington,8100 3rd Ave,0.0,0.6666666666666667,Unknown,1.0,0.3333333333333333,Unknown,0.5696969696969697,0.8493788819875776,0.5371744873569002,BMW,X6,0.05000000000001137,0,1.0,0.021866840731070494
550,550,-0.08333333333333333,IN,500/1000,0.0,-1.0065187463061114,MALE,High School,transport-moving,basketball,unmarried,0.5203980099502488,0.4995499549954995,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,NC,Arlington,3282 4th Lane,0.21739130434782608,0.6666666666666667,Unknown,0.0,1.0,NO,0.19813519813519814,-0.38819875776397517,0.4268461441690779,Volkswagen,Jetta,0.20000000000000284,0,0.0,0.3670583115752828
551,551,1.25,OH,100/300,0.0,-0.2071179161886416,MALE,Associate,armed-forces,basketball,wife,0.0,0.6885688568856886,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,SC,Arlington,3227 Maple Ave,0.34782608695652173,0.0,YES,0.0,0.3333333333333333,NO,0.6713286713286714,0.06987577639751552,0.8143162661970059,Accura,RSX,0.30000000000001137,0,0.052631578947368585,0.5881201044386423
